IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.134.117,8443,8443,true,SIN,Asia Pacific,Singapore,82,2.33
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,68,2.33
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,72,2.33
47.74.52.188,2083,2083,true,NRT,Asia Pacific,Tokyo,74,2.32
47.74.34.73,2096,2096,true,NRT,Asia Pacific,Tokyo,70,2.32
47.245.6.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,153,2.31
47.74.40.13,2087,2087,true,NRT,Asia Pacific,Tokyo,70,2.31
8.219.208.69,2087,2087,true,SIN,Asia Pacific,Singapore,106,2.31
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,2.31
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,2.30
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,78,2.30
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,86,2.30
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,17,2.29
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.29
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,2.29
8.219.90.32,80,80,false,SIN,Asia Pacific,Singapore,5,2.29
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,2.28
47.245.59.243,2053,2053,true,NRT,Asia Pacific,Tokyo,210,2.28
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.27
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,2.27
47.74.54.33,2096,2096,true,NRT,Asia Pacific,Tokyo,70,2.27
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.27
8.209.200.73,2052,2052,false,NRT,Asia Pacific,Tokyo,74,2.27
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.26
47.245.38.233,2096,2096,true,NRT,Asia Pacific,Tokyo,108,2.26
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.26
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,2.25
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,2.25
47.74.50.249,2053,2053,true,NRT,Asia Pacific,Tokyo,72,2.25
47.91.25.66,2096,2096,true,NRT,Asia Pacific,Tokyo,105,2.24
47.237.5.164,80,80,false,SIN,Asia Pacific,Singapore,32,2.24
8.219.79.74,2086,2086,false,SIN,Asia Pacific,Singapore,8,2.24
47.245.40.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,148,2.24
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.24
47.237.5.164,8880,8880,false,SIN,Asia Pacific,Singapore,35,2.24
47.245.31.0,80,80,false,NRT,Asia Pacific,Tokyo,73,2.23
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.23
47.245.33.163,2087,2087,true,NRT,Asia Pacific,Tokyo,96,2.23
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,2.23
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,2.22
47.237.3.57,2096,2096,true,SIN,Asia Pacific,Singapore,40,2.22
8.219.70.117,8080,8080,false,SIN,Asia Pacific,Singapore,5,2.22
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,2.22
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,2.20
8.209.214.222,2096,2096,true,NRT,Asia Pacific,Tokyo,83,2.20
47.91.22.115,2087,2087,true,NRT,Asia Pacific,Tokyo,96,2.20
47.245.33.158,2096,2096,true,NRT,Asia Pacific,Tokyo,124,2.20
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,42,2.19
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,10,2.19
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,4,2.19
8.219.208.69,8880,8880,false,SIN,Asia Pacific,Singapore,7,2.19
47.237.30.228,2086,2086,false,SIN,Asia Pacific,Singapore,13,2.19
47.74.41.87,8443,8443,true,NRT,Asia Pacific,Tokyo,73,2.18
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,2.17
8.219.56.205,80,80,false,SIN,Asia Pacific,Singapore,8,2.17
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,3,2.17
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,7,2.17
47.245.52.165,8443,8443,true,NRT,Asia Pacific,Tokyo,187,2.17
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,54,2.16
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,2.16
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.16
47.74.11.219,2096,2096,true,NRT,Asia Pacific,Tokyo,101,2.14
47.245.37.37,2052,2052,false,NRT,Asia Pacific,Tokyo,73,2.14
8.209.248.161,2082,2082,false,NRT,Asia Pacific,Tokyo,74,2.14
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,83,2.13
8.210.62.66,8080,80,false,HKG,Asia Pacific,Hong Kong,36,2.13
47.89.191.155,443,443,true,IAD,North America,Ashburn,222,2.12
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,25,2.12
47.245.37.12,2083,2083,true,NRT,Asia Pacific,Tokyo,245,2.12
47.91.31.235,2053,2053,true,NRT,Asia Pacific,Tokyo,129,2.11
47.245.56.50,2083,2083,true,NRT,Asia Pacific,Tokyo,230,2.11
47.74.54.164,2096,2096,true,NRT,Asia Pacific,Tokyo,72,2.11
47.91.22.115,2053,2053,true,NRT,Asia Pacific,Tokyo,124,2.11
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,15,2.10
47.245.4.22,2096,2096,true,HKG,Asia Pacific,Hong Kong,285,2.10
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,2.09
47.245.54.58,8443,8443,true,NRT,Asia Pacific,Tokyo,157,2.08
47.237.3.57,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.08
8.218.156.91,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,2.08
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.07
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,12,2.07
47.245.54.58,2096,2096,true,NRT,Asia Pacific,Tokyo,195,2.07
47.74.43.24,2096,2096,true,NRT,Asia Pacific,Tokyo,73,2.07
8.222.244.123,8080,8080,false,SIN,Asia Pacific,Singapore,23,2.07
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,2.06
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,29,2.06
47.245.59.133,2095,2095,false,NRT,Asia Pacific,Tokyo,89,2.06
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,2.06
8.217.167.88,80,80,false,HKG,Asia Pacific,Hong Kong,58,2.06
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,159,2.06
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.05
47.245.59.133,2096,2096,true,NRT,Asia Pacific,Tokyo,172,2.05
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,2.04
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.04
47.245.62.84,2083,2083,true,NRT,Asia Pacific,Tokyo,143,2.03
47.245.56.121,2096,2096,true,NRT,Asia Pacific,Tokyo,248,2.02
8.209.252.13,2052,2052,false,NRT,Asia Pacific,Tokyo,92,2.02
47.236.156.14,2082,2082,false,SIN,Asia Pacific,Singapore,12,2.02
47.91.19.249,80,80,false,NRT,Asia Pacific,Tokyo,76,2.01
8.218.142.253,2052,0,false,HKG,Asia Pacific,Hong Kong,60,2.01
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.01
8.218.158.94,443,443,true,HKG,Asia Pacific,Hong Kong,55,2.00
47.74.52.104,8443,8443,true,NRT,Asia Pacific,Tokyo,73,2.00
47.74.34.38,2087,2087,true,NRT,Asia Pacific,Tokyo,74,2.00
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,2.00
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,1.99
47.245.34.140,8080,8080,false,NRT,Asia Pacific,Tokyo,73,1.98
8.219.157.97,2053,2053,true,SIN,Asia Pacific,Singapore,63,1.98
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,1.95
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.95
8.218.2.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.95
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,22,1.95
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,75,1.94
8.209.246.24,2052,2052,false,NRT,Asia Pacific,Tokyo,70,1.94
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,1.94
47.74.52.104,2053,2053,true,NRT,Asia Pacific,Tokyo,71,1.93
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,34,1.92
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,81,1.92
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,15,1.91
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,15,1.91
47.236.12.73,2095,2095,false,SIN,Asia Pacific,Singapore,57,1.91
8.219.103.126,2053,2053,true,SIN,Asia Pacific,Singapore,53,1.90
47.245.58.250,8443,8443,true,NRT,Asia Pacific,Tokyo,204,1.90
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,56,1.90
47.91.25.66,2052,2052,false,NRT,Asia Pacific,Tokyo,76,1.88
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.87
8.219.141.174,2095,2095,false,SIN,Asia Pacific,Singapore,18,1.87
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,1.87
8.222.153.11,8443,8443,true,NRT,Asia Pacific,Tokyo,161,1.87
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,70,1.86
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,1.86
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.86
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,29,1.86
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,150,1.86
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,22,1.86
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.85
47.245.59.244,2096,2096,true,NRT,Asia Pacific,Tokyo,186,1.85
47.237.5.164,2095,2095,false,SIN,Asia Pacific,Singapore,27,1.84
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,1.84
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,1.84
47.74.42.17,2083,2083,true,NRT,Asia Pacific,Tokyo,69,1.83
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,1.83
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,1.83
8.209.245.108,2053,2053,true,NRT,Asia Pacific,Tokyo,75,1.81
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,15,1.81
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,1.80
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,40,1.80
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,1.79
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.79
8.209.246.24,2096,2096,true,NRT,Asia Pacific,Tokyo,74,1.79
47.245.58.250,2053,2053,true,NRT,Asia Pacific,Tokyo,194,1.78
8.222.248.188,80,80,false,SIN,Asia Pacific,Singapore,9,1.77
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,81,1.77
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,34,1.77
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,35,1.76
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,1.76
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,117,1.76
47.245.59.133,2087,2087,true,NRT,Asia Pacific,Tokyo,176,1.76
47.245.56.207,8443,8443,true,NRT,Asia Pacific,Tokyo,199,1.76
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.75
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,1.74
47.245.54.140,2053,2053,true,NRT,Asia Pacific,Tokyo,258,1.74
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,1.74
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,1.74
47.237.30.228,80,80,false,SIN,Asia Pacific,Singapore,44,1.74
8.219.121.87,2082,2082,false,SIN,Asia Pacific,Singapore,19,1.73
47.74.49.62,2087,2087,true,NRT,Asia Pacific,Tokyo,74,1.73
47.245.52.240,2087,2087,true,NRT,Asia Pacific,Tokyo,148,1.73
47.245.56.29,2087,2087,true,NRT,Asia Pacific,Tokyo,140,1.72
47.245.38.233,2083,2083,true,NRT,Asia Pacific,Tokyo,153,1.71
47.245.6.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,150,1.71
47.91.24.130,2087,2087,true,NRT,Asia Pacific,Tokyo,124,1.71
8.219.55.31,8443,8443,true,NRT,Asia Pacific,Tokyo,178,1.70
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,4,1.70
8.219.245.187,80,80,false,SIN,Asia Pacific,Singapore,9,1.70
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.70
47.236.7.246,2095,2095,false,SIN,Asia Pacific,Singapore,343,1.70
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,135,1.69
8.212.41.98,8080,8080,false,SJC,North America,San Jose,33,1.69
47.74.41.136,2096,2096,true,NRT,Asia Pacific,Tokyo,93,1.69
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,158,1.69
8.219.167.113,2082,2082,false,SIN,Asia Pacific,Singapore,18,1.69
8.219.90.32,2095,2095,false,SIN,Asia Pacific,Singapore,13,1.69
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,1.69
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.68
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,118,1.68
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,82,1.67
8.209.214.157,2096,2096,true,NRT,Asia Pacific,Tokyo,77,1.67
8.219.101.72,2083,2083,true,SIN,Asia Pacific,Singapore,98,1.66
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,1.66
47.245.57.109,2052,2052,false,NRT,Asia Pacific,Tokyo,121,1.66
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,90,1.66
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.65
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,225,1.65
47.91.3.207,8443,8443,true,NRT,Asia Pacific,Tokyo,69,1.65
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,1.64
47.245.38.233,8443,8443,true,NRT,Asia Pacific,Tokyo,107,1.64
47.245.54.197,8443,8443,true,NRT,Asia Pacific,Tokyo,240,1.64
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,235,1.63
47.74.27.151,2053,2053,true,NRT,Asia Pacific,Tokyo,121,1.63
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.63
8.217.167.88,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,1.62
8.209.243.99,2087,2087,true,NRT,Asia Pacific,Tokyo,158,1.62
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.62
47.74.15.117,2096,2096,true,NRT,Asia Pacific,Tokyo,111,1.61
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,1.61
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,1.59
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.59
47.245.32.215,8443,8443,true,NRT,Asia Pacific,Tokyo,189,1.58
8.209.214.222,2052,2052,false,NRT,Asia Pacific,Tokyo,71,1.58
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,1.58
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,51,1.57
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,1.55
47.245.54.140,8443,8443,true,NRT,Asia Pacific,Tokyo,233,1.55
47.88.85.197,2095,2095,false,SJC,North America,San Jose,210,1.55
8.222.224.163,2083,2083,true,SIN,Asia Pacific,Singapore,102,1.54
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,164,1.53
47.91.31.231,2052,2052,false,NRT,Asia Pacific,Tokyo,71,1.52
47.245.38.233,8880,8880,false,NRT,Asia Pacific,Tokyo,73,1.52
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,114,1.52
47.245.54.140,2087,2087,true,NRT,Asia Pacific,Tokyo,184,1.52
47.74.34.38,8443,8443,true,NRT,Asia Pacific,Tokyo,95,1.52
47.74.36.154,2087,2087,true,NRT,Asia Pacific,Tokyo,69,1.51
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.51
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,1.50
47.245.52.153,2087,2087,true,NRT,Asia Pacific,Tokyo,244,1.49
47.236.166.84,8080,8080,false,SIN,Asia Pacific,Singapore,24,1.49
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,71,1.47
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,116,1.47
8.219.153.237,8880,8880,false,NRT,Asia Pacific,Tokyo,76,1.46
47.245.55.235,2087,2087,true,NRT,Asia Pacific,Tokyo,170,1.46
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,78,1.45
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,1.44
47.245.56.207,2087,2087,true,NRT,Asia Pacific,Tokyo,334,1.43
47.245.4.22,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,1.43
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,1.42
47.245.40.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,147,1.42
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,10,1.41
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,19,1.41
47.74.3.2,2083,2083,true,NRT,Asia Pacific,Tokyo,96,1.40
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,82,1.40
47.245.52.153,2083,2083,true,NRT,Asia Pacific,Tokyo,150,1.39
47.74.52.188,2053,2053,true,NRT,Asia Pacific,Tokyo,73,1.39
47.245.57.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,284,1.39
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,1.39
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,15,1.38
47.245.59.243,2087,2087,true,NRT,Asia Pacific,Tokyo,126,1.37
47.245.59.244,2083,2083,true,NRT,Asia Pacific,Tokyo,184,1.37
8.222.224.163,2095,2095,false,SIN,Asia Pacific,Singapore,5,1.37
47.74.52.104,8443,8443,true,NRT,Asia Pacific,Tokyo,98,1.36
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,1.35
47.245.55.94,2096,2096,true,NRT,Asia Pacific,Tokyo,235,1.34
47.74.54.145,2087,2087,true,NRT,Asia Pacific,Tokyo,74,1.34
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,58,1.33
8.219.99.8,8880,8880,false,SIN,Asia Pacific,Singapore,25,1.33
8.219.6.187,2086,2086,false,SIN,Asia Pacific,Singapore,24,1.33
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,1.32
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,77,1.31
47.245.54.58,8880,8880,false,NRT,Asia Pacific,Tokyo,83,1.31
8.222.153.11,2087,2087,true,NRT,Asia Pacific,Tokyo,156,1.31
8.209.243.172,8880,8880,false,NRT,Asia Pacific,Tokyo,85,1.31
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,41,1.29
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.29
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,148,1.29
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.28
8.222.221.197,2082,2082,false,SIN,Asia Pacific,Singapore,10,1.28
47.74.13.94,2083,2083,true,NRT,Asia Pacific,Tokyo,79,1.28
8.219.55.31,2096,2096,true,NRT,Asia Pacific,Tokyo,144,1.28
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.27
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.27
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,1.25
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.25
47.74.39.194,2096,2096,true,NRT,Asia Pacific,Tokyo,70,1.24
8.219.51.49,2052,2052,false,SIN,Asia Pacific,Singapore,41,1.23
8.218.105.223,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,1.23
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,81,1.22
47.245.37.94,2052,2052,false,NRT,Asia Pacific,Tokyo,76,1.22
47.245.6.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,284,1.22
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,1.22
47.245.56.121,2087,2087,true,NRT,Asia Pacific,Tokyo,234,1.21
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,27,1.21
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,10,1.20
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,115,1.19
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,1.18
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.17
8.209.243.172,2086,2086,false,NRT,Asia Pacific,Tokyo,75,1.17
47.245.59.188,2096,2096,true,NRT,Asia Pacific,Tokyo,236,1.16
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,1.16
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.15
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,1.14
8.219.6.187,2052,2052,false,SIN,Asia Pacific,Singapore,19,1.13
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,1.13
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,222,1.10
47.237.30.228,2087,2087,true,SIN,Asia Pacific,Singapore,80,1.10
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,1.10
47.245.57.109,8443,8443,true,NRT,Asia Pacific,Tokyo,211,1.10
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,1.09
47.245.53.101,2087,2087,true,NRT,Asia Pacific,Tokyo,194,1.09
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,21,1.09
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,100,1.07
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,1.07
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,198,1.07
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,1.07
47.237.30.228,2082,2082,false,SIN,Asia Pacific,Singapore,18,1.06
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,1.06
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,78,1.06
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,1.06
47.245.56.50,2096,2096,true,NRT,Asia Pacific,Tokyo,170,1.06
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.05
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,1.05
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,186,1.03
47.245.39.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,294,1.03
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.02
47.236.249.41,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.99
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,86,0.99
47.245.55.99,2053,2053,true,NRT,Asia Pacific,Tokyo,237,0.99
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.98
47.245.39.28,2082,2082,false,NRT,Asia Pacific,Tokyo,76,0.98
8.209.200.73,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.97
8.219.77.141,80,80,false,SJC,North America,San Jose,5,0.97
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.97
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.97
8.219.77.141,80,80,false,SJC,North America,San Jose,30,0.97
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,68,0.96
47.245.37.98,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.94
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.94
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,103,0.94
47.236.19.51,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.94
47.91.22.115,2052,2052,false,NRT,Asia Pacific,Tokyo,77,0.93
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.93
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.92
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.91
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.91
8.209.243.99,8443,8443,true,NRT,Asia Pacific,Tokyo,104,0.90
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,0.90
47.245.6.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,151,0.90
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,165,0.89
47.245.6.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,236,0.88
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.87
47.74.54.145,8443,8443,true,NRT,Asia Pacific,Tokyo,73,0.87
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,86,0.86
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,185,0.85
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.84
47.245.40.161,2052,2052,false,NRT,Asia Pacific,Tokyo,91,0.84
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.83
47.245.108.5,80,0,false,SIN,Asia Pacific,Singapore,18,0.82
47.236.249.41,80,80,false,SIN,Asia Pacific,Singapore,15,0.82
8.210.62.66,8080,80,false,HKG,Asia Pacific,Hong Kong,56,0.81
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,0.81
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,113,0.81
